City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1396,Medea,DZ,36.2642,2.7539,51.8,93,20,2.3,mist
1397,Vilyuysk,RU,63.7553,121.6247,10.87,97,89,4.38,overcast clouds
1398,Zamora,EC,-4.0692,-78.9567,68.5,97,90,2.01,overcast clouds
1399,Dwarka,IN,22.2394,68.9678,77.5,75,56,10.4,broken clouds
1400,Wanning,CN,18.8003,110.3967,75.96,87,86,6.78,overcast clouds
1401,Karabanovo,RU,56.3167,38.7,30.97,93,100,0.63,overcast clouds
1402,Ossipee,US,43.6854,-71.1167,43.0,73,13,1.01,few clouds
1403,Santiago Del Estero,AR,-27.7951,-64.2615,64.13,47,0,4.23,clear sky
1404,Tiznit,MA,29.5833,-9.5,66.99,41,43,11.23,scattered clouds
1405,Kuala Terengganu,MY,5.3302,103.1408,77.0,94,20,3.44,few clouds
1406,Gospic,HR,44.5461,15.3747,50.0,93,75,4.61,broken clouds
1407,Berdigestyakh,RU,62.0989,126.6992,14.65,95,95,5.32,overcast clouds
1408,Severnyy,RU,50.677,36.5532,33.8,93,0,6.71,clear sky
1409,Krasnogorsk,RU,55.8225,37.3181,36.0,80,0,2.24,clear sky
1410,Maun,BW,-19.9833,23.4167,68.5,59,8,3.04,clear sky
1411,Kununurra,AU,-15.7667,128.7333,84.2,89,90,11.27,overcast clouds
1412,La Asuncion,VE,11.0333,-63.8628,76.21,84,100,16.13,overcast clouds
1413,Vanavara,RU,60.34,102.2797,21.29,95,100,6.17,light snow
1414,Obzor,BG,42.8167,27.8833,42.8,80,0,3.44,clear sky
1415,Jijiang,CN,29.2906,106.2542,55.4,88,2,11.18,clear sky
1416,Cantanhede,BR,-3.6333,-44.3767,72.64,98,87,2.93,moderate rain
1417,Juazeiro,BR,-9.4117,-40.4986,84.2,42,0,5.75,clear sky
1418,Passagem Franca,BR,-6.1797,-43.7836,71.2,95,66,2.01,broken clouds
1419,Sagua De Tanamo,CU,20.5819,-75.2414,75.22,78,2,6.98,clear sky
1420,Iquitos,PE,-3.7481,-73.2472,78.8,89,40,3.44,scattered clouds
1421,Batemans Bay,AU,-35.7167,150.1833,68.0,70,71,3.0,broken clouds
1422,Kemi,FI,65.8596,24.8228,37.4,87,0,9.22,clear sky
1423,Guhagar,IN,17.4842,73.1929,78.06,47,51,2.89,broken clouds
1424,Prince George,CA,53.9166,-122.753,44.01,81,90,5.75,moderate rain
1425,Atbasar,KZ,51.8,68.3333,28.06,94,100,3.33,overcast clouds
1426,Palmer,US,42.1584,-72.3287,53.6,50,75,4.61,broken clouds
1427,Qinhuangdao,CN,39.9317,119.5883,46.9,88,89,5.68,overcast clouds
1428,Zhoucheng,CN,35.9122,116.3117,60.01,1,10,8.81,clear sky
1429,Saint-Georges,GD,12.0564,-61.7485,78.8,78,40,13.8,scattered clouds
1430,Xingyi,CN,24.1877,102.817,56.3,35,0,1.43,clear sky
1431,Bangassou,CF,4.7413,22.8184,70.83,77,94,2.55,overcast clouds
1432,Kudahuvadhoo,MV,2.6708,72.8944,78.94,80,100,4.0,overcast clouds
1433,Wilmington Island,US,32.0036,-80.9737,75.2,78,75,3.44,broken clouds
1434,Zapadnaya Dvina,RU,56.259,32.0745,29.57,95,47,5.75,scattered clouds
1435,Ozinki,RU,51.1786,49.6769,32.56,99,100,7.07,overcast clouds
1436,Bermeo,ES,43.4209,-2.7215,45.0,93,0,2.3,clear sky
1437,Cootamundra,AU,-34.65,148.0333,68.0,58,2,1.01,clear sky
1438,Mehran,IR,33.1222,46.1646,33.8,55,0,9.84,clear sky
1439,Langsa,ID,4.4683,97.9683,74.97,89,32,0.67,scattered clouds
1440,Carhuamayo,PE,-10.9167,-76.0333,37.42,91,80,5.32,broken clouds
1441,Tutoia,BR,-2.7619,-42.2744,76.03,89,99,8.12,overcast clouds
1442,Lakota,CI,5.8528,-5.6883,72.88,96,86,3.42,overcast clouds
1443,Karasjok,NO,69.4719,25.5112,37.4,87,90,17.27,overcast clouds
1444,Lagos,NG,6.5833,3.75,79.25,86,68,4.83,broken clouds
1445,Alpharetta,US,34.0754,-84.2941,78.01,70,100,1.01,overcast clouds
1446,Youghal,IE,51.95,-7.8506,50.0,100,75,29.93,light intensity drizzle
1447,Cherepanovo,RU,54.2222,83.381,32.27,97,100,12.8,overcast clouds
1448,Kishni,IN,27.0247,79.2634,73.54,16,0,0.6,clear sky
1449,Luena,AO,-11.7833,19.9167,60.66,93,29,3.13,scattered clouds
1450,San Pedro Del Parana,PY,-26.8333,-56.2,68.0,100,90,4.61,light rain
1451,Ilo,PE,-17.6394,-71.3375,68.0,77,0,8.05,clear sky
1452,Zapolyarnyy,RU,69.4154,30.8136,35.6,87,90,12.66,overcast clouds
1453,Gamba,GA,-2.65,10.0,78.4,84,73,1.59,light rain
1454,Chahuites,MX,16.2833,-94.1833,83.91,52,0,7.05,clear sky
1455,Belize,BZ,17.25,-88.75,81.0,71,1,6.85,clear sky
1456,Brownsville,US,25.9018,-97.4975,80.6,74,90,21.85,overcast clouds
1457,Mrkonjic Grad,BA,44.4158,17.0861,57.2,67,0,4.61,clear sky
1458,Tiassale,CI,5.8983,-4.8283,75.67,93,86,2.46,overcast clouds
1459,Vrontou,GR,40.1922,22.4328,48.99,93,44,3.91,scattered clouds
1460,Terrace,CA,54.5163,-128.6035,33.8,93,90,23.02,snow
1461,Chapais,CA,49.7834,-74.8492,37.4,41,75,3.44,broken clouds
1462,Thabazimbi,ZA,-24.5917,27.4116,67.3,40,39,3.47,scattered clouds
1463,Moanda,GA,-1.5575,13.2178,72.23,80,63,1.28,broken clouds
1464,Novikovo,RU,51.1537,37.8879,34.92,98,100,7.25,overcast clouds
1465,Ciacova,RO,45.5081,21.1286,51.01,81,0,1.14,clear sky
1466,Birao,CF,10.2849,22.7882,77.95,15,14,8.08,few clouds
1467,Roquetas De Mar,ES,36.7642,-2.6148,63.0,51,0,3.44,clear sky
1468,Kalaleh,IR,37.3807,55.4916,49.44,96,100,14.74,overcast clouds
1469,Ngaoundere,CM,7.3167,13.5833,71.06,23,58,4.09,broken clouds
1470,Fiditi,NG,7.7136,3.9172,76.75,82,53,4.21,broken clouds
1471,Jiuquan,CN,39.7432,98.5174,47.59,38,100,2.89,light rain
1472,Kloulklubed,PW,7.0419,134.2556,82.4,78,75,9.22,broken clouds
1473,Unity,CA,52.4501,-109.1682,41.52,60,97,5.95,overcast clouds
1474,San Ignacio,BZ,17.1561,-89.0714,89.6,48,0,9.22,clear sky
1475,Bouca,CF,6.5105,18.2733,76.33,66,94,2.95,overcast clouds
1476,Dong Hoi,VN,17.4833,106.6,74.52,91,96,3.27,overcast clouds
1477,Zhangye,CN,38.9342,100.4517,47.89,37,97,2.26,overcast clouds
1478,Briancon,FR,44.9,6.65,50.0,44,7,3.0,clear sky
1479,Nuevo Progreso,MX,23.1667,-97.95,80.01,65,22,1.01,few clouds
1480,Samarkand,UZ,39.6542,66.9597,53.6,87,75,4.61,light rain
1481,Ormara,PK,25.2088,64.6357,77.05,79,86,10.31,overcast clouds
1482,Zaraza,VE,9.3503,-65.3245,77.63,70,96,10.6,overcast clouds
1483,Novyye Burasy,RU,52.1324,46.0714,29.07,92,100,9.24,overcast clouds
1484,Calvinia,ZA,-31.4707,19.776,59.72,53,0,6.58,clear sky
1485,Areosa,PT,41.7178,-8.8571,55.0,87,0,6.13,clear sky
1486,Izhmorskiy,RU,56.194,86.6414,29.66,97,100,6.96,light snow
1487,Araceli,PH,10.5529,119.9913,82.24,75,100,12.97,overcast clouds
1488,Luwingu,ZM,-10.2621,29.9271,59.99,94,67,1.83,broken clouds
1489,Nizhneudinsk,RU,54.9076,99.0276,22.39,85,86,3.02,overcast clouds
1490,Kuybyshevo,RU,47.8123,38.9073,39.81,91,100,5.17,overcast clouds
1491,La Paz,BO,-16.5,-68.15,42.8,81,75,5.75,broken clouds
1492,San Francisco,US,37.7749,-122.4194,73.4,17,1,16.11,clear sky
1493,Usak,TR,38.5,29.4167,36.36,65,3,5.88,clear sky
1494,Acarau,BR,-2.8856,-40.12,76.82,85,73,7.56,broken clouds
1495,Aizpute,LV,56.7167,21.6,39.2,93,90,16.11,overcast clouds
1496,Butembo,CD,0.15,29.2833,56.48,94,85,2.66,overcast clouds
1497,Acajutla,SV,13.5928,-89.8275,93.2,27,20,4.61,few clouds
1498,Brazzaville,CG,-4.2658,15.2832,75.2,83,20,2.3,few clouds
1499,Vicuna,CL,-30.0319,-70.7081,66.99,37,0,0.89,clear sky
1500,Sangmelima,CM,2.9333,11.9833,69.93,78,74,0.6,broken clouds
1501,Tighina,MD,46.8306,29.4711,33.8,75,82,4.18,broken clouds
1502,Fantanele,RO,46.1167,21.4,46.0,70,0,5.75,clear sky
1503,Panama City,PA,8.9936,-79.5197,86.0,69,40,9.22,scattered clouds
1504,Khankala,RU,43.3021,45.7556,44.6,65,0,11.18,clear sky
1505,Inongo,CD,-1.95,18.2667,73.17,83,47,1.54,light rain
1506,Ariquemes,BR,-9.9133,-63.0408,73.29,96,47,2.01,scattered clouds
1507,Wucheng,CN,29.6008,118.175,64.99,91,23,1.41,few clouds
1508,Mandalay,MM,21.9747,96.0836,69.8,56,75,1.83,haze
1509,Almaznyy,RU,48.0448,40.045,41.0,81,20,6.71,light rain
1510,Heyang,CN,26.1011,107.473,60.57,94,77,1.07,broken clouds
1511,Pemangkat,ID,1.1667,108.9667,76.69,91,100,3.6,overcast clouds
1512,Hopkinsville,US,36.8656,-87.4886,64.4,100,75,8.05,broken clouds
1513,Donji Vakuf,BA,44.1436,17.4,34.0,89,81,5.99,broken clouds
1514,Karlshus,NO,59.352,10.8723,37.99,86,17,3.44,few clouds
1515,Yoichi,JP,43.2039,140.7703,44.6,70,40,18.41,scattered clouds
1516,Tungi,BD,23.89,90.4058,78.8,69,40,3.44,haze
1517,The Valley,AI,18.217,-63.0578,78.8,73,75,12.66,broken clouds
1518,Khash,IR,28.2211,61.2158,64.89,27,95,4.76,overcast clouds
1519,Hefei,CN,31.8639,117.2808,59.0,94,0,6.71,mist
1520,Khudumelapye,BW,-23.8833,24.75,71.73,39,79,6.22,broken clouds
1521,Ardrossan,GB,55.6502,-4.8066,50.0,81,75,26.46,broken clouds
1522,Haapiti,PF,-17.5667,-149.8667,87.8,58,40,11.5,scattered clouds
1523,Trincomalee,LK,8.5711,81.2335,79.7,82,69,5.14,broken clouds
1524,Maniwaki,CA,46.3834,-75.966,33.8,80,93,3.44,overcast clouds
1525,Christchurch,NZ,-43.5333,172.6333,80.01,50,75,9.22,broken clouds
1526,Surt,LY,31.2089,16.5887,57.67,66,31,9.95,scattered clouds
1527,Yekimovichi,RU,54.1129,33.2965,32.63,96,100,4.07,overcast clouds
1528,Kainantu,PG,-6.2887,145.8655,64.9,90,100,3.58,overcast clouds
1529,Dodge City,US,37.7528,-100.0171,57.2,38,20,12.66,few clouds
1530,Ust-Tsilma,RU,65.441,52.1498,14.85,95,61,5.37,broken clouds
1531,Srednekolymsk,RU,67.45,153.6833,0.09,73,97,1.86,overcast clouds
1532,Ust-Nera,RU,64.5667,143.2,5.05,91,98,4.03,overcast clouds
1533,Nichinan,JP,31.6,131.3667,64.4,88,75,8.05,moderate rain
1534,Palmeiras De Goias,BR,-16.805,-49.9258,69.24,70,53,1.61,broken clouds
1535,Pierre,US,44.3683,-100.351,46.99,49,90,11.5,overcast clouds
1536,Taseyevo,RU,57.2169,94.8978,27.3,97,100,3.31,light snow
1537,Kanel,SN,15.4916,-13.1763,84.2,24,0,8.08,clear sky
1538,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,74.86,97,89,2.95,overcast clouds
1539,Barreirinhas,BR,-2.7469,-42.8264,75.22,91,92,6.26,moderate rain
1540,Samur,RU,41.8253,48.486,42.35,79,94,1.01,overcast clouds
1541,Chulman,RU,56.8479,124.9104,20.88,91,100,5.5,overcast clouds
1542,Boddam,GB,57.4667,-1.7833,45.0,87,40,29.93,light rain
1543,Aljezur,PT,37.3191,-8.8033,58.57,71,96,5.99,overcast clouds
1544,Cacule,BR,-14.5033,-42.2222,69.3,44,90,2.59,overcast clouds
1545,Umm Kaddadah,SD,13.6017,26.6876,69.6,18,93,22.44,overcast clouds
1546,Sainte-Marie,RE,-20.8968,55.5496,75.2,83,20,4.61,light rain
1547,Mecca,SA,21.4267,39.8261,69.87,59,1,7.4,clear sky
1548,Bacolod,PH,10.6667,122.95,82.53,71,100,7.67,overcast clouds
1549,Serra Talhada,BR,-7.9919,-38.2983,73.4,80,82,4.68,broken clouds
1550,Yilan,TW,24.757,121.753,77.0,99,0,1.66,clear sky
1551,Sweetwater,US,25.7634,-80.3731,79.0,69,40,9.22,scattered clouds
1552,Pangkalanbuun,ID,-2.6833,111.6167,76.19,94,81,1.16,light rain
1553,Bonnyville,CA,54.2668,-110.735,42.8,52,90,4.61,overcast clouds
1554,Maridi,SS,4.9158,29.4742,67.08,82,100,3.89,overcast clouds
1555,Alexandria,EG,31.2156,29.9553,57.2,58,20,6.91,few clouds
1556,Bardiyah,LY,31.7561,25.0865,54.18,66,1,5.95,clear sky
1557,Otjiwarongo,NA,-20.4637,16.6477,65.23,58,46,3.44,scattered clouds
1558,Benguela,AO,-12.5763,13.4055,76.93,80,53,5.12,broken clouds
1559,Digha,IN,21.6833,87.55,76.77,78,23,9.22,few clouds
1560,General Roca,AR,-39.0333,-67.5833,66.2,27,0,3.44,clear sky
1561,Tatawin,TN,32.9297,10.4518,62.6,20,100,2.3,overcast clouds
1562,Axim,GH,4.8699,-2.2405,78.44,85,59,4.0,broken clouds
1563,Phuket,TH,8.0,98.25,80.6,78,40,5.75,scattered clouds
1564,Fuerte Olimpo,PY,-21.0415,-57.8738,78.22,75,98,6.53,moderate rain
1565,Harbour Breton,CA,47.4833,-55.7983,26.89,76,100,24.09,overcast clouds
1566,Pocone,BR,-16.2567,-56.6228,81.3,53,27,4.63,scattered clouds
1567,San Pedro Buenavista,MX,16.0833,-93.1167,91.4,38,40,12.66,scattered clouds
1568,Nicoya,CR,10.1483,-85.452,84.2,42,0,19.57,clear sky
1569,Lima,PE,-12.0432,-77.0282,70.0,78,0,8.05,clear sky
1570,Dehloran,IR,32.6941,47.2679,54.57,26,0,8.81,clear sky
1571,Pineville,US,31.3224,-92.4343,78.8,78,90,12.66,overcast clouds
1572,Tubajon,PH,10.3317,125.5619,81.25,74,99,6.15,overcast clouds
1573,Limbang,MY,4.75,115.0,77.0,100,75,3.44,broken clouds
1574,Vozhega,RU,60.4725,40.2213,28.26,94,100,3.56,overcast clouds
1575,Tela,HN,15.7833,-87.45,86.0,79,40,2.3,scattered clouds
1576,Saurimo,AO,-9.6608,20.3916,64.35,95,98,1.12,overcast clouds
1577,Hunxe,DE,51.65,6.7833,41.0,72,85,1.99,overcast clouds
1578,Beira,MZ,-19.8436,34.8389,78.8,94,20,4.61,light rain
1579,Garowe,SO,8.4054,48.4845,70.39,85,67,7.83,broken clouds
1580,Krasnorechenskiy,RU,44.6265,135.3532,41.23,82,100,3.33,overcast clouds
1581,Orvault,FR,47.271,-1.6219,37.99,93,0,2.3,clear sky
1582,Bay Saint Louis,US,30.3088,-89.33,75.2,94,40,11.5,scattered clouds
1583,Kurashiki,JP,34.5833,133.7667,53.6,94,75,6.91,light rain
1584,Changji,CN,44.0167,87.3167,46.4,61,0,6.71,clear sky
1585,Road Town,VG,18.4167,-64.6167,78.8,78,40,13.8,scattered clouds
1586,Douentza,ML,14.9951,-2.9517,79.34,11,1,6.15,clear sky
1587,Voh,NC,-20.9667,164.7,89.44,52,1,5.37,clear sky
1588,Maamba,ZM,-17.3667,27.15,67.78,85,97,3.36,overcast clouds
1589,Tupelo,US,34.2576,-88.7034,78.8,65,20,9.22,few clouds
1590,Peru,US,40.7537,-86.0689,64.4,82,90,6.91,overcast clouds
1591,Staunton,US,38.1496,-79.0717,57.99,88,1,4.61,clear sky
1592,Strezhevoy,RU,60.7333,77.5889,17.6,79,90,6.71,overcast clouds
1593,Albanel,CA,48.8832,-72.4487,32.0,80,92,12.66,overcast clouds
1594,Barreirinha,BR,-2.7933,-57.07,74.93,93,32,1.99,scattered clouds
1595,Nsoko,SZ,-27.0333,31.95,67.12,80,69,8.5,broken clouds
1596,Stolin,BY,51.8912,26.846,41.36,83,52,7.72,broken clouds
1597,Beysehir,TR,37.6773,31.7246,31.86,78,6,4.25,clear sky
1598,Dryden,CA,49.7833,-92.7503,35.6,32,1,11.5,clear sky
1599,Kihei,US,20.785,-156.4656,82.4,57,40,23.02,scattered clouds
1600,Krasnyy Chikoy,RU,50.3643,108.7512,19.96,90,87,4.63,overcast clouds
1601,Cassilandia,BR,-19.1133,-51.7342,75.04,54,36,5.23,scattered clouds
1602,Arkhangelsk,RU,64.5401,40.5433,26.6,80,0,4.47,clear sky
1603,Colesberg,ZA,-30.72,25.0972,52.09,74,0,16.64,clear sky
1604,Qena,EG,26.1615,32.7183,60.8,36,0,12.21,clear sky
1605,Lossiemouth,GB,57.7214,-3.2834,48.2,71,0,16.11,clear sky
1606,Varhaug,NO,58.6147,5.6457,39.0,93,75,9.46,broken clouds
1607,Maneadero,MX,31.7167,-116.5667,64.99,73,0,3.0,clear sky
1608,Wangkui,CN,46.8333,126.5,47.55,66,5,14.16,clear sky
1609,Rancho Palos Verdes,US,33.7445,-118.387,66.99,42,1,12.66,clear sky
1610,Mezhdurechensk,RU,53.6942,88.0603,30.16,98,100,2.86,light snow
1611,San Carlos De Bariloche,AR,-41.1456,-71.3082,55.4,35,0,5.75,clear sky
1612,Yining,CN,29.0361,114.5636,60.87,83,0,0.94,clear sky
1613,Gubkinskiy,RU,64.434,76.5026,-5.62,98,11,10.38,few clouds
1614,Barreiros,BR,-8.8183,-35.1864,75.54,89,96,3.49,overcast clouds
1615,Erdemli,TR,36.605,34.3084,50.68,51,2,5.44,clear sky
1616,Orebro,SE,59.2741,15.2066,42.8,93,90,9.22,overcast clouds
1617,Tsumeb,NA,-19.2333,17.7167,59.0,88,59,2.3,broken clouds
1618,Komsomolsk-Na-Amure,RU,50.552,137.0152,30.24,83,94,3.0,overcast clouds
1619,Ambuclao,PH,16.4833,120.75,76.24,78,80,0.69,broken clouds
1620,Am Timan,TD,11.0297,20.2827,82.04,45,63,5.61,broken clouds
1621,Turochak,RU,52.2576,87.1224,32.65,99,100,1.16,overcast clouds
1622,Lesogorsk,RU,56.0458,99.5136,23.94,91,100,2.3,overcast clouds
1623,Bousse,BF,12.6606,-1.8922,89.6,12,11,10.36,few clouds
1624,Kalangala,UG,-0.3089,32.225,69.8,88,20,8.05,few clouds
1625,Khor,RU,47.8861,134.9464,37.33,95,97,6.82,overcast clouds
1626,Gambela,ET,8.25,34.5833,78.13,51,73,4.14,broken clouds
1627,Tahlequah,US,35.9154,-94.97,68.0,42,1,19.57,clear sky
1628,Isla Mujeres,MX,21.2311,-86.731,80.6,74,40,13.8,scattered clouds
1629,Apud,PH,13.1393,123.2916,79.83,78,80,2.64,broken clouds
1630,Okahandja,NA,-21.9833,16.9167,60.01,58,0,5.75,clear sky
1631,Tarko-Sale,RU,64.9225,77.785,-5.21,98,37,10.4,scattered clouds
1632,Parabel,RU,58.6978,81.4825,30.72,98,100,3.22,overcast clouds
1633,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,76.78,85,93,4.94,overcast clouds
1634,Novaya Ladoga,RU,60.1025,32.3019,35.01,32,96,9.17,overcast clouds
1635,Dabakala,CI,8.3667,-4.4333,77.32,80,82,7.56,broken clouds
1636,Neryungri,RU,56.6709,124.6491,22.17,91,100,7.47,overcast clouds
1637,Wadi Musa,JO,30.3222,35.4793,41.5,56,0,2.8,clear sky
1638,Buraydah,SA,26.326,43.975,60.8,48,0,11.5,clear sky
1639,Ndende,GA,-2.4008,11.3581,73.72,97,98,1.54,light rain
1640,Betong,TH,5.7743,101.0723,71.83,92,13,1.52,few clouds
1641,Shido,JP,34.3233,134.1733,59.0,100,75,2.3,heavy intensity rain
1642,Boca Do Acre,BR,-8.7522,-67.3978,74.12,96,71,1.1,broken clouds
1643,Barcs,HU,45.96,17.4586,50.31,53,93,10.16,overcast clouds
1644,Borovoy,RU,55.4333,86.0833,28.4,100,75,4.47,light snow
1645,Midland,US,31.9974,-102.0779,79.0,10,1,8.05,clear sky
1646,Dongzhen,CN,22.3797,110.9389,73.42,88,98,2.17,overcast clouds
1647,Kimbe,PG,-5.5502,150.1429,87.01,63,100,1.41,overcast clouds
1648,Olean,US,42.0776,-78.4297,59.0,47,1,2.98,clear sky
1649,Hukuntsi,BW,-24.0,21.75,66.15,47,0,9.17,clear sky
1650,Cozumel,MX,20.5083,-86.9458,81.0,74,40,10.36,scattered clouds
1651,Goure,NE,13.9835,10.2704,68.36,17,0,11.41,clear sky
1652,Powell River,CA,49.8496,-124.5361,48.99,87,90,18.41,overcast clouds
1653,Englehart,CA,47.8169,-79.8664,37.4,65,40,12.66,scattered clouds
1654,Tevriz,RU,57.509,72.4042,29.17,97,100,5.1,overcast clouds
1655,Turka,UA,49.1541,23.0297,46.0,76,99,2.64,overcast clouds
1656,Tambun,ID,-6.2641,107.0712,81.0,100,20,3.44,mist
1657,Sioux Lookout,CA,50.1001,-91.917,33.8,37,40,13.8,scattered clouds
1658,Tawang,IN,27.5833,91.8667,38.68,60,1,6.08,clear sky
1659,Synya,RU,65.3718,58.0387,13.03,97,89,4.27,overcast clouds
1660,Muisne,EC,0.6,-80.0333,76.71,83,43,3.36,scattered clouds
1661,Quartucciu,IT,39.2519,9.1794,55.99,100,0,2.3,clear sky
1662,Putai,FR,46.6579,1.9863,37.4,81,0,4.79,clear sky
1663,Green Valley,US,31.8543,-110.9937,70.0,20,0,1.01,clear sky
1664,Kempsey,AU,-31.0833,152.8333,79.0,60,2,1.01,clear sky
1665,Lisala,CD,2.15,21.5167,70.16,88,74,0.51,broken clouds
1666,Itoman,JP,26.1247,127.6694,75.2,88,75,17.27,broken clouds
1667,Mezen,RU,65.8522,44.24,24.21,93,56,8.43,broken clouds
1668,Rosa Zarate,EC,0.3333,-79.4667,74.25,94,92,4.54,moderate rain
1669,Aranos,NA,-24.1333,19.1167,67.08,43,0,10.04,clear sky
1670,Piopio,NZ,-38.4667,175.0167,64.94,62,100,6.04,overcast clouds
1671,Ulaangom,MN,49.9811,92.0667,10.53,80,80,3.62,broken clouds
1672,Taraza,CO,7.5836,-75.4007,76.03,92,96,2.86,overcast clouds
1673,Lithakia,GR,37.7167,20.8333,44.6,81,20,0.43,few clouds
1674,Purificacion,CO,3.8587,-74.9313,74.93,86,99,1.72,overcast clouds
1675,Miri,MY,4.4148,114.0089,75.2,94,20,3.44,few clouds
1676,Eydhafushi,MV,5.1033,73.0708,80.8,79,100,14.76,overcast clouds
1677,Kolda,SN,12.8833,-14.95,86.0,51,22,6.91,few clouds
1678,Bavly,RU,54.393,53.2602,27.59,94,100,12.55,overcast clouds
1679,Bellevue,US,47.6104,-122.2007,57.0,58,90,3.44,overcast clouds
1680,Saucillo,MX,28.0167,-105.2833,81.36,4,31,16.82,scattered clouds
1681,Ciudad Del Maiz,MX,22.4,-99.6,90.0,16,6,18.01,clear sky
1682,Kharan,PK,28.5833,65.4167,75.33,28,47,4.52,scattered clouds
1683,Houma,US,29.5958,-90.7195,78.01,83,75,9.22,broken clouds
1684,Maxixe,MZ,-23.8597,35.3472,70.61,92,8,7.29,clear sky
1685,Tukrah,LY,32.5341,20.5791,53.29,72,7,4.21,clear sky
1686,Zambezi,ZM,-13.5432,23.1047,63.12,97,89,3.74,light rain
1687,Moshenskoye,RU,58.5102,34.5911,34.61,77,100,3.4,overcast clouds
1688,Aitape,PG,-3.1374,142.3475,81.59,81,100,6.2,overcast clouds
1689,Dauphin,CA,51.1494,-100.0502,35.6,41,75,8.05,broken clouds
1690,Sabha,LY,27.0377,14.4283,56.82,33,0,15.12,clear sky
1691,Markt Schwaben,DE,48.1895,11.8691,41.0,65,0,5.75,clear sky
1692,North Platte,US,41.1239,-100.7654,51.8,32,40,17.27,scattered clouds
1693,Kwakoa,TZ,-3.7667,37.7167,72.21,74,100,2.84,overcast clouds
1694,Valdivia,CL,-39.8142,-73.2459,59.0,72,3,4.61,clear sky
1695,Erdenet,MN,49.0333,104.0833,17.83,90,30,3.2,scattered clouds
1696,Zaysan,KZ,47.4667,84.8667,31.93,81,68,3.27,broken clouds
1697,Catalina Foothills,US,32.2979,-110.9187,73.99,17,1,11.5,clear sky
1698,Bonthe,SL,7.5264,-12.505,78.64,89,4,5.39,clear sky
1699,Rockland,US,41.1668,-74.0496,57.99,65,91,3.98,overcast clouds
1700,Sika,GM,13.3546,-16.345,69.8,78,7,11.5,clear sky
1701,Taitung,TW,22.7583,121.1444,73.4,78,20,5.75,few clouds
1702,Semikarakorsk,RU,47.5194,40.8112,41.0,81,20,6.71,light rain
1703,Dossor,KZ,47.5272,52.9811,29.12,94,80,9.93,broken clouds
1704,Toowoomba,AU,-27.55,151.9667,77.0,50,17,1.14,few clouds
1705,Lindi,TZ,-10.0,39.7167,73.4,88,75,9.22,broken clouds
1706,Mabai,CN,23.0128,104.4508,58.42,87,89,2.59,overcast clouds
1707,Verkhnyaya Inta,RU,65.9811,60.3094,20.86,94,100,17.76,overcast clouds
1708,Novoselitskoye,RU,44.7508,43.4369,37.4,75,75,6.71,broken clouds
1709,Concarneau,FR,47.875,-3.9225,48.2,81,90,5.75,overcast clouds
1710,Chupa,RU,66.27,33.0549,35.76,93,95,9.73,overcast clouds
1711,Manhattan,US,40.7834,-73.9662,59.0,54,1,5.75,clear sky
1712,Hays,US,30.0502,-98.0336,87.8,48,40,3.44,scattered clouds
1713,Ilebo,CD,-4.3167,20.5833,70.84,89,37,1.19,scattered clouds
1714,Salamiyah,SY,35.0113,37.0532,40.17,71,0,3.44,clear sky
1715,Chengdu,CN,30.6667,104.0667,60.01,100,0,1.86,clear sky
1716,Soyo,AO,-6.1349,12.3689,80.11,82,86,9.01,overcast clouds
1717,Zyryanka,RU,65.75,150.85,-0.06,87,45,8.12,scattered clouds
1718,Evensk,RU,61.95,159.2333,7.79,73,9,6.06,clear sky
1719,Simao,CN,22.7886,100.9748,60.94,35,0,0.6,clear sky
1720,Verkh-Chebula,RU,56.0308,87.6218,31.73,94,100,8.95,light snow
1721,Kidal,ML,18.4411,1.4078,70.5,10,0,14.56,clear sky
1722,Awbari,LY,26.5921,12.7805,55.51,27,0,7.49,clear sky
1723,Areka,ET,7.0667,37.7,67.23,25,100,4.65,overcast clouds
1724,Gornyy,RU,55.1153,83.9059,34.0,90,100,3.0,light snow
1725,Ruteng,ID,-8.6136,120.4721,69.12,77,100,1.45,overcast clouds
1726,Dharchula,IN,29.85,80.5333,57.74,28,2,6.98,clear sky
1727,Rurrenabaque,BO,-14.4413,-67.5278,77.0,100,75,1.03,broken clouds
1728,Aktyubinskiy,RU,54.8137,52.8056,24.57,94,100,12.37,overcast clouds
1729,Wagar,SD,16.1525,36.2032,70.45,67,8,14.03,clear sky
1730,Boguchany,RU,58.3814,97.4531,24.37,98,100,3.0,overcast clouds
1731,Dawson Creek,CA,55.7666,-120.2362,44.6,57,40,9.22,scattered clouds
1732,Zhirnovsk,RU,50.9845,44.7735,32.14,98,100,6.08,overcast clouds
1733,Agadez,NE,19.75,10.25,64.08,17,0,12.64,clear sky
1734,Malangali,TZ,-8.5667,34.85,61.12,84,100,0.78,overcast clouds
1735,Rapid Valley,US,44.0625,-103.1463,45.0,49,90,18.41,overcast clouds
1736,Halifax,CA,44.6453,-63.5724,32.0,74,94,8.05,overcast clouds
1737,Tomas Oppus,PH,10.2506,124.9831,82.02,74,82,3.87,broken clouds
1738,Aloleng,PH,16.1307,119.7824,82.38,71,73,4.92,broken clouds
